RideEstimativeID,RideID,ProductID,WaitingTime,Price,Selected,Fee,ProviderID,CategoryID,Description,UserID,Schedule,Create,RideStatusID,CompanyID,Updated,TotalUsers,origem_RideAddressID,origem_Address,origem_Street,origem_City,origem_State,origem_Lat,origem_Lng,origem_RideAddressTypeID,origem_RideID,destino_RideAddressID,destino_Address,destino_Street,destino_City,destino_State,destino_Lat,destino_Lng,destino_RideAddressTypeID,destino_RideID,delta_schedule_create,delta_schedule_updated,delta_create_updated,lead_time,weekday,hour,periodo,horario_pico,fim_de_semana,distance_km,distance_pico,week_pico,travel_time_seconds,speed_kmh,traffic_indicator,distance_time_ratio,lead_time_ratio,trips_per_hour,trips_per_weekday,same_city,same_state,month,season,effective_distance,distance_time_efficiency,adjusted_speed_pico
10077042,1367834,turbo-taxi,8,24.21,False,0.0,3,5,99TAXI,3484db53-1bc6-470c-90f7-9e915c289959,2021-10-27 17:34:48.691504400,2021-10-27 17:34:52.660968000,2,40,2021-10-27 17:35:04.888979000,1,2703519,"ERS-122, 4140 - ERS-122 - Brasil",ERS-122,Porto Alegre,RS,-29.1788051,-51.2307898,1,1367834,2703521,"R. Mal. Floriano, 553 - Pio X, Caxias do Sul - RS, 95020-370, Brazil, 553 - Caxias do Sul - Rio Grande do Sul","R. Mal. Floriano, 553 - Pio X, Caxias do Sul - RS, 95020-370, Brazil",Caxias do Sul,RS,-29.16567149999999,-51.184373,2,1367834,3.9694636,16.1974746,12.228011,-0.0661577266666666,2,17,1,1,0,4.737365666089757,4.737365666089757,2,12.228011,1394.71,0,1394.7089512695993,-0.3246205454018646,145389,377178,0,1,10,3,4.737365666089757,1394.7089512695993,2789.42
9675901,1319151,UberX,4,15.0,False,0.0,2,2,UberX,9ee36fef-8c8b-4c53-a916-70f0d1d6b2c6,2021-10-07 17:12:22.494096900,2021-10-07 17:12:22.508861800,2,40,2021-10-07 17:12:34.293396900,1,2606155,"R. Cidade de Aparecida, 76 - Mumbaba, João Pessoa - PB, 58083-591, Brazil, 76","R. Cidade de Aparecida, 76 - Mumbaba, João Pessoa - PB, 58083-591, Brazil",João Pessoa,PB,-7.1727931,-34.928298,1,1319151,2606156,"Rua Motorista Aldovandro Amâncio - R. Ten. Severino Gomes Pereira, 51 - Ernesto Geisel, João Pessoa - PB, 58075-006, Brazil, 51 - João Pessoa - Paraíba","Rua Motorista Aldovandro Amâncio - R. Ten. Severino Gomes Pereira, 51 - Ernesto Geisel, João Pessoa - PB, 58075-006, Brazil",João Pessoa,PB,-7.172611300000001,-34.8690436,2,1319151,0.0147649,11.7993,11.7845351,-0.0002460816666666,3,17,1,1,0,6.537267072442023,6.537267072442023,3,11.7845351,1997.04,0,1997.037749990773,-0.0012529047497172,145389,382819,1,1,10,3,6.537267072442023,1997.037749990773,3994.08
9044715,1238155,Flash,3,18.0,False,0.0,2,10,Flash,abcc04dd-c619-4ec0-8a74-f8bc861aec70,2021-09-06 15:25:55.577559100,2021-09-06 15:25:55.592557900,2,40,2021-09-06 15:26:08.054158400,1,2444187,"Avenida Presidente Vargas, 1316 - Avenida Presidente Vargas - Brasil",Avenida Presidente Vargas,Campo Grande,MS,-20.4491891,-54.6464218,1,1238155,2444188,"R. Naim Dibo, 1181 - Coophavila II, Campo Grande - MS, 79097-191, Brazil, 1181","R. Naim Dibo, 1181 - Coophavila II, Campo Grande - MS, 79097-191, Brazil",Campo Grande,MS,-20.5297369,-54.6735103,2,1238155,0.0149988,12.4765993,12.4616005,-0.00024998,0,15,1,0,0,9.390441208112827,0.0,0,12.4616005,2712.78,0,2712.7806214945003,-0.001203601415404,129977,326163,1,1,9,3,9.390441208112827,2712.7806214945003,2712.78
9831988,1338486,Black,7,13.5,False,0.0,2,4,Black,58d2ed3d-9659-4ad2-821b-c34ccb0f0647,2021-10-15 21:26:58.384302500,2021-10-15 21:26:58.433236000,2,40,2021-10-15 21:27:19.201823600,1,2644825,"Rua Guilherme Garijo, 850 - Rua Guilherme Garijo - Brasil",Rua Guilherme Garijo,São Paulo,SP,-23.4915173,-46.2879946,1,1338486,2644826,"Av. Francisco Marengo, 2301 - Jardim Dona Benta, Suzano - SP, 08694-520, Brazil, 2301 - Suzano - São Paulo","Av. Francisco Marengo, 2301 - Jardim Dona Benta, Suzano - SP, 08694-520, Brazil",Suzano,SP,-23.50045649999999,-46.29694910000001,2,1338486,0.0489335,20.8175211,20.7685876,-0.0008155583333333,4,21,2,0,0,1.3497603410850607,0.0,0,20.7685876,233.97,0,233.96570443269903,-0.0023561303706565,57509,366752,0,1,10,3,1.3497603410850607,233.96570443269903,233.97
9346973,1277280,Comfort,3,44.0,False,0.0,2,9,Comfort,79fcaa64-2d96-4aba-9402-833e5d316d82,2021-09-22 13:16:02.728197300,2021-09-22 13:16:02.745857500,2,40,2021-09-22 13:16:19.872980700,1,2522418,"Alameda Araguaia, 2879 - Alphaville Industrial, Barueri - SP, 06455-000, Brazil, 2879 - Barueri - São Paulo","Alameda Araguaia, 2879 - Alphaville Industrial, Barueri - SP, 06455-000, Brazil",Barueri,SP,-23.5014586,-46.8342098,1,1277280,2522419,"Via Expressa Mauri S.Barufi, 1570 - Vila Mercedes, Jandira - SP, 06626-170, Brazil, 1570 - Jandira - São Paulo","Via Expressa Mauri S.Barufi, 1570 - Vila Mercedes, Jandira - SP, 06626-170, Brazil",Jandira,SP,-23.5391482,-46.9146728,2,1277280,0.0176602,17.1447834,17.1271232,-0.0002943366666666,2,13,1,0,0,9.21223108310875,0.0,0,17.1271232,1936.35,0,1936.345731383044,-0.0010311247133435,128887,377178,0,1,9,3,9.21223108310875,1936.345731383044,1936.35
8696831,1192972,UberX,2,23.0,False,0.0,2,2,UberX,d632b404-de44-4033-9f46-835e2c1dea3f,2021-08-20 10:00:24.674070300,2021-08-20 10:00:24.689144000,2,40,2021-08-20 10:00:38.684977500,1,2353821,"Rua Doutor Armando Anjo Corrêa Filho, 376 - Rua Doutor Armando Anjo Corrêa Filho - Brasil",Rua Doutor Armando Anjo Corrêa Filho,São Paulo,SP,-23.5694716,-46.8079238,1,1192972,2353822,"Ao lado do Poupatempo - Av. Hilário Pereira de Souza, 588/652 - Industrial Autonomistas, Osasco - SP, 06090-010, Brazil, 588/652 - Osasco - São Paulo","Ao lado do Poupatempo - Av. Hilário Pereira de Souza, 588/652 - Industrial Autonomistas, Osasco - SP, 06090-010, Brazil",Osasco,SP,-23.5357532,-46.7672386,2,1192972,0.0150737,14.0109072,13.9958335,-0.0002512283333333,4,10,0,0,0,5.590704166265506,0.0,0,13.9958335,1438.04,0,1438.037613019319,-0.0010770133840188,186193,366752,0,1,8,2,5.590704166265506,1438.037613019319,1438.04
9546483,1302822,Bag,8,17.0,False,0.0,2,9,Bag,42e8e19a-0f2f-4e7d-a2bb-320954c7265c,2021-10-01 11:53:32.628893200,2021-10-01 11:53:32.645008200,2,40,2021-10-01 11:53:43.923722400,1,2573501,"Av. Martins Fontes, 1101 - Vila Nova, Cubatão - SP, 11525-090, Brazil, 1101","Av. Martins Fontes, 1101 - Vila Nova, Cubatão - SP, 11525-090, Brazil",São Paulo,SP,-23.8932018,-46.4304313,1,1302822,2573502,"Av. Joaquim Jorge Peralta, 166 - Parque Sao Luis, Cubatão - SP, 11535-260, Brazil, 166 - Cubatão - São Paulo","Av. Joaquim Jorge Peralta, 166 - Parque Sao Luis, Cubatão - SP, 11535-260, Brazil",Cubatão,SP,-23.92590819999999,-46.4096612,2,1302822,0.016115,11.2948292,11.2787142,-0.0002685833333333,4,11,0,0,0,4.205237033766868,0.0,0,11.2787142,1342.25,0,1342.249927882801,-0.0014287976195016,115485,366752,0,1,10,3,4.205237033766868,1342.249927882801,1342.25
9283331,1268970,Bag,5,59.5,False,0.0,2,9,Bag,d30d2a48-8b09-4c9b-b3a7-e57d83e41b06,2021-09-18 14:16:59.276402600,2021-09-18 14:17:02.073968800,2,41,2021-09-18 14:17:13.705899700,1,2505798,"QNN 11 Via CNN 1, 677 - QNN 11 Via CNN 1 - Brasil",QNN 11 Via CNN 1,Brasília,GO,-15.8218997,-48.1151156,1,1268970,2505799,"1211 - Av. Conceição, 1021 - Centro, Santo Antônio do Descoberto - GO, 72900-000, Brazil, 1021 - Santo Antônio do Descoberto - Goiás","1211 - Av. Conceição, 1021 - Centro, Santo Antônio do Descoberto - GO, 72900-000, Brazil",Santo Antônio do Descoberto,GO,-15.94464,-48.2653719,2,1268970,2.7975662,14.4294971,11.6319309,-0.0466261033333333,5,14,1,0,1,21.08345381224074,0.0,0,11.6319309,6525.18,0,6525.1792137165,-0.2405074638123924,138507,197966,0,1,9,3,21.08345381224074,6525.1792137165,6525.18
9304107,1271721,Flash,7,32.5,False,0.0,2,10,Flash,5b4823fb-764a-4d14-ad60-57aff89eb37c,2021-09-20 18:01:59.476061100,2021-09-20 18:01:59.490715200,2,40,2021-09-20 18:02:08.540723300,1,2511300,"Rod. Fernão Dias, s/n - Parque Edu Chaves, São Paulo - SP, 02283-000, Brazil, s/n - São Paulo - São Paulo","Rod. Fernão Dias, s/n - Parque Edu Chaves, São Paulo - SP, 02283-000, Brazil",São Paulo,SP,-23.4679398,-46.5692947,1,1271721,2511301,"R. Francisco Antônio Miranda, 789 - Jardim Belem, São Paulo - SP, 03809-130, Brazil, 789","R. Francisco Antônio Miranda, 789 - Jardim Belem, São Paulo - SP, 03809-130, Brazil",São Paulo,SP,-23.4939328,-46.4712445,2,1271721,0.0146541,9.0646622,9.0500081,-0.000244235,0,18,2,1,0,10.409194252414222,10.409194252414222,0,9.0500081,4140.67,0,4140.670250747202,-0.0016192361197997,175795,326163,1,1,9,3,10.409194252414222,4140.670250747202,8281.34
8797156,1206386,comfort99,5,83.43,False,0.0,3,9,99COMFORT,005a04bd-dc0e-44f4-beba-278e1549840f,2021-08-25 10:10:52.065564500,2021-08-25 10:10:52.080433100,2,40,2021-08-25 10:11:04.113753500,1,2380649,"Rua Doutor Ernâni, 115 - Rua Doutor Ernâni - Brasil",Rua Doutor Ernâni,Rio de Janeiro,RJ,-22.8499374,-42.3272556,1,1206386,2380650,"Campo Redondo 5 - RJ-140, 140 - Campo Redondo, São Pedro da Aldeia - RJ, 28940-000, Brazil, 140","Campo Redondo 5 - RJ-140, 140 - Campo Redondo, São Pedro da Aldeia - RJ, 28940-000, Brazil",Rio de Janeiro,RJ,-22.8427205,-42.0694384,2,1206386,0.0148686,12.048189,12.0333204,-0.00024781,2,10,0,0,0,26.43116683660465,0.0,0,12.0333204,7907.39,0,7907.393591196719,-0.0012356190565656,186193,377178,1,1,8,2,26.43116683660465,7907.393591196719,7907.39
10394258,1403308,Flash Moto,2,20.0,False,0.0,2,10,Flash Moto,3d09db4e-7577-4c7d-b0eb-9593b0a853e6,2022-04-04 14:18:29.896810500,2022-04-04 14:18:30.691300200,2,52,2022-04-04 14:19:04.341857500,1,2774451,"Rua Doutor Miguel Couto, 35 - Sé, São Paulo - São Paulo",Rua Doutor Miguel Couto,São Paulo,SP,-23.5462943,-46.6356009,1,1403308,2774452,"Av. Pres. Juscelino Kubitschek, 2041 - Vila Olímpia, São Paulo - SP, 04543-011, Brasil, 2041 - São Paulo - SP","Av. Pres. Juscelino Kubitschek, 2041 - Vila Olímpia, São Paulo - SP, 04543-011, Brasil",São Paulo,SP,-23.591448,-46.6898191,2,1403308,0.7944897,34.445047,33.6505573,-0.0132414949999999,0,14,1,0,0,7.4662189478716705,0.0,0,33.6505573,798.75,0,798.750165493931,-0.0236100012524903,138507,326163,1,1,4,1,7.4662189478716705,798.750165493931,798.75
8879832,1216813,pop99,5,21.27,False,0.0,3,2,99POP,0c64e0f8-15e6-42b0-bab2-4bcd4f0b60ee,2021-08-28 13:53:32.100483600,2021-08-28 13:53:32.114556600,2,40,2021-08-28 13:53:46.117974900,1,2401503,"Avenida João Vicente do Nascimento, 400 - Avenida João Vicente do Nascimento - Brasil",Avenida João Vicente do Nascimento,São Paulo,SP,-23.530023,-46.8931445,1,1216813,2401504,"Av. Brasil, 204c - Cohab II, Carapicuíba - SP, 06325-000, Brazil, 204c","Av. Brasil, 204c - Cohab II, Carapicuíba - SP, 06325-000, Brazil",São Paulo,SP,-23.522981,-46.83074419999999,2,1216813,0.014073,14.0174913,14.0034183,-0.00023455,5,13,1,0,1,6.409846526277486,0.0,0,14.0034183,1647.84,0,1647.8439049841818,-0.0010049689081986,128887,197966,1,1,8,2,6.409846526277486,1647.8439049841818,1647.84
9068677,1241347,pop99,5,41.53,False,0.0,3,2,99POP,69bc26c6-95ae-4ed5-a3ed-406c9a330495,2021-09-08 15:22:18.393789900,2021-09-08 15:22:18.408178200,2,40,2021-09-08 15:22:38.052281100,1,2450571,"Rua 100 Qs 9 Rua 150, 184-228 - Rua 100 Qs 9 Rua 150 - Brasil",Rua 100 Qs 9 Rua 150,Brasília,GO,-15.8741899,-48.0249916,1,1241347,2450572,"Taguatinga, Federal District, Brasilia - Federal District, 72010-070, Brazil,  - Brasilia - Federal District","Taguatinga, Federal District, Brasilia - Federal District, 72010-070, Brazil",Brasilia,GO,-15.8330519,-48.0566301,2,1241347,0.0143883,19.6584912,19.6441029,-0.000239805,2,15,1,0,0,5.690133536670361,0.0,0,19.6441029,1042.78,0,1042.780158314753,-0.0007324488205567,129977,377178,0,1,9,3,5.690133536670361,1042.780158314753,1042.78
8927637,1223057,Uber Promo,3,8.5,True,0.0,2,2,Uber Promo,e9f3144f-a9a3-479b-a34c-cc9ad2b9206b,2021-08-31 14:42:17.138762600,2021-08-31 14:42:17.193820200,2,40,2021-08-31 14:42:25.647962000,1,2413991,"Avenida Maria Osório Valle, 117 - Avenida Maria Osório Valle - Brasil",Avenida Maria Osório Valle,São Paulo,SP,-23.5278923,-46.2033885,1,1223057,2413992,"Rua Benedito Aragão Cardoso, ",Rua Benedito Aragão Cardoso,São Paulo,SP,-23.5376959,-46.22784490000001,2,1223057,0.0550576,8.5091994,8.4541418,-0.0009176266666666,1,14,1,0,0,2.721156748257993,0.0,0,8.4541418,1158.74,0,1158.7414223083858,-0.0065125001806806,138507,330621,1,1,8,2,2.721156748257993,1158.7414223083858,1158.74
10186440,1380898,Black,6,20.0,False,0.0,2,4,Black,ea958f1c-6807-41f5-8cea-65361417f517,2021-11-09 13:52:33.703483400,2021-11-09 13:52:33.748393300,2,64,2021-11-09 13:52:45.120329700,1,2729645,"R. Via Láctea, 111 - #03 - Santa Lúcia, Belo Horizonte - MG, 30360-270, Brasil,  - R. Via Láctea, 111 - #03 - Santa Lúcia, Belo Horizonte - MG, 30360-270, Brasil","R. Via Láctea, 111 - #03 - Santa Lúcia, Belo Horizonte - MG, 30360-270, Brasil",Belo Horizonte,MG,-19.9622275,-43.9480782,1,1380898,2729646,"R. São Domingos do Prata, 106, 106 - R. São Domingos do Prata, 106 - São Pedro, Belo Horizonte - MG, 30330-014, Brasil","R. São Domingos do Prata, 106",Belo Horizonte,MG,-19.9450756,-43.93673039999999,2,1380898,0.0449099,11.4168463,11.3719364,-0.0007484983333333,1,13,1,0,0,2.245930337203578,0.0,0,11.3719364,710.99,0,710.991420417448,-0.0039491867013959,128887,330621,1,1,11,3,2.245930337203578,710.991420417448,710.99
9894481,1346127,Flash Moto,8,12.5,False,0.0,2,10,Flash Moto,501f736a-f639-48b3-ab4b-430f823e41ac,2021-10-19 19:12:38.186176200,2021-10-19 19:12:38.202166400,2,41,2021-10-19 19:12:48.340145400,1,2660107,"Avenida Barros Reis, 1556 - Avenida Barros Reis - Brasil",Avenida Barros Reis,Salvador,BA,-12.967406,-38.479724,1,1346127,2660108,"R. Urbâno Duarte - Monte Serrat, Salvador - BA, 40425-170, Brazil, ","R. Urbâno Duarte - Monte Serrat, Salvador - BA, 40425-170, Brazil",Salvador,BA,-12.9277712,-38.5119251,2,1346127,0.0159902,10.1539692,10.137979,-0.0002665033333333,1,19,2,1,0,5.621428115912377,5.621428115912377,1,10.137979,1996.17,0,1996.1711517931296,-0.0015772571633853,164695,330621,1,1,10,3,5.621428115912377,1996.1711517931296,3992.34
9253090,1265092,Comfort,5,83.0,False,0.0,2,9,Comfort,0c8b4e42-ae31-4631-a499-f3eef0845e74,2021-09-17 10:16:57.850193200,2021-09-17 10:17:03.215868300,2,40,2021-09-17 10:18:08.291246000,1,2498038,"R. Srg. Valdemar Lima, 207 - Turiaçu, Rio de Janeiro - RJ, 21540-360, Brazil, 207 - Rio de Janeiro - Rio de Janeiro","R. Srg. Valdemar Lima, 207 - Turiaçu, Rio de Janeiro - RJ, 21540-360, Brazil",Rio de Janeiro,RJ,-22.858114,-43.3443406,1,1265092,2498043,"Av. das Américas, 13850 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-702, Brazil, 13850","Av. das Américas, 13850 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-702, Brazil",Desconhecido,Desconhecido,-23.0067959,-43.43904079999999,2,1265092,5.3656751,70.4410528,65.0753777,-0.0894279183333333,4,10,0,0,0,19.16715935298999,0.0,0,65.0753777,1060.34,0,1060.336122655558,-0.0824532302330378,186193,366752,0,0,9,3,19.16715935298999,1060.336122655558,1060.34
10363586,1400283,Flash Moto,2,16.0,False,0.0,2,10,Flash Moto,97363f73-ab90-450d-aa47-3a2bdda6f656,2022-03-23 11:07:18.396212900,2022-03-23 11:07:18.864243200,3,13,2022-03-23 11:07:29.698691600,2,2768415,"Rua Bernarda Luiz, 127 - Vila Madalena, São Paulo - São Paulo",Rua Bernarda Luiz,São Paulo,SP,-23.544318,-46.7012413,1,1400283,2768416,"Alameda Jaú, 297 - Jardim Paulista, São Paulo - SP, 01420-000, Brasil, 297 - São Paulo - SP","Alameda Jaú, 297 - Jardim Paulista, São Paulo - SP, 01420-000, Brasil",São Paulo,SP,-23.567876,-46.6532025,2,1400283,0.4680303,11.3024787,10.8344484,-0.007800505,2,11,0,0,0,5.553213310505592,0.0,0,10.8344484,1845.19,0,1845.1855765744504,-0.0431983505500843,115485,377178,1,1,3,1,5.553213310505592,1845.1855765744504,1845.19
10294052,1393543,Bag,5,12.5,False,0.0,2,9,Bag,7d1f7436-a199-47ef-8b97-ee55a13d657f,2022-02-09 19:26:44.866864700,2022-02-09 19:26:44.917736200,2,52,2022-02-09 19:27:09.559135200,1,2754935,"SDN Lt. M - Brasília, DF, 70620-000, Brasil,  - Brasília - DF","SDN Lt. M - Brasília, DF, 70620-000, Brasil",Brasília,DF,-15.7815946,-47.9068207,1,1393543,2754936,"Palácio da Justiça, Praça Municipal, Lote 01 - Brasília, DF, 70094-900, Brasil,  - Brasília - DF","Palácio da Justiça, Praça Municipal, Lote 01 - Brasília, DF, 70094-900, Brasil",Brasília,DF,-15.7878494,-47.9088,2,1393543,0.0508715,24.6922705,24.641399,-0.0008478583333333,2,19,2,1,0,0.7270343812990754,0.7270343812990754,2,24.641399,106.22,0,106.2165249901871,-0.0020644728815924,164695,377178,1,1,2,0,0.7270343812990754,106.2165249901871,212.44
8842489,1212023,regular-taxi,8,8.29,False,0.0,3,5,Táxi Comum,2aa62fc7-4730-43e1-96c2-ed3bf4e5df60,2021-08-26 23:16:07.507997800,2021-08-26 23:16:11.154016900,2,56,2021-08-26 23:16:35.026651400,1,2391923,"R. Helvercio Monte, 93 - Centro, Sobral - CE, 62010-410, Brazil, 93 - Sobral - Ceará","R. Helvercio Monte, 93 - Centro, Sobral - CE, 62010-410, Brazil",Sobral,CE,-3.6917561,-40.3469003,1,1212023,2391924,"Av. Dom José, 932 - Dom Jose, Sobral - CE, 62015-400, Brazil, 932 - Sobral - Ceará","Av. Dom José, 932 - Dom Jose, Sobral - CE, 62015-400, Brazil",Sobral,CE,-3.686787,-40.3465923,2,1212023,3.6460191,27.5186536,23.8726345,-0.060766985,3,23,3,0,0,0.5535954700014807,0.0,0,23.8726345,83.48,0,83.48235264965543,-0.1527279739485811,22017,382819,1,1,8,2,0.5535954700014807,83.48235264965543,83.48
8934628,1223890,UberX,3,22.0,False,0.0,2,2,UberX,e544189c-2ab7-4a49-a6ca-f526c0367d12,2021-08-31 18:18:54.515934100,2021-08-31 18:18:54.538966100,9,12,2021-08-31 18:52:12.219407000,1,2415657,"Rua Bernarda Luiz, 129 - Rua Bernarda Luiz - Brasil",Rua Bernarda Luiz,São Paulo,SP,-23.5446922,-46.7009853,1,1223890,2415658,"R. Itapeva, 500 - Bela Vista, São Paulo - SP, 01332-000, Brazil, 500 - São Paulo - São Paulo","R. Itapeva, 500 - Bela Vista, São Paulo - SP, 01332-000, Brazil",São Paulo,SP,-23.5602325,-46.6536724,2,1223890,0.023032,1997.7034729,1997.6804409,-0.0003838666666666,1,18,2,1,0,5.1229277148195385,5.1229277148195385,1,1997.6804409,9.23,2,9.231976944741753,-1.1529371529324064e-05,175795,330621,1,1,8,2,6.147513257783446,9.231976944741753,18.46
10277859,1391919,pop99,5,46.42,False,0.0,3,2,99POP,59ae0130-1d8f-4014-814e-377ed7a77a52,2022-01-31 22:03:35.552763700,2022-01-31 22:03:35.569666800,2,69,2022-01-31 22:03:48.496228100,1,2751687,"R. Sd. Cesário Águiar, 51 - Vila Galvão, Guarulhos - SP, 07070-050, Brasil,  - R. Sd. Cesário Águiar, 51 - Vila Galvão, Guarulhos - SP, 07070-050, Brasil, Vila Galvão - Guarulhos","R. Sd. Cesário Águiar, 51 - Vila Galvão, Guarulhos - SP, 07070-050, Brasil",Vila Galvão,SP,-23.4518579,-46.5546158,1,1391919,2751688,"Rua Dona Adma Jafet,  - Rua Dona Adma Jafet - Bela Vista, São Paulo - SP, 01308-050, Brasil",Rua Dona Adma Jafet,São Paulo,SP,-23.5583246,-46.6545217,2,1391919,0.0169031,12.9434644,12.9265613,-0.0002817183333333,0,22,2,0,0,15.618328534868594,0.0,0,12.9265613,4349.65,0,4349.64732078646,-0.001307625408468,36185,326163,0,1,1,0,15.618328534868594,4349.64732078646,4349.65
10023967,1361589,Comfort,5,61.0,False,0.0,2,9,Comfort,b666c352-3e61-4b1d-9014-78c6104b611a,2021-10-25 18:52:57.789824700,2021-10-25 18:52:57.806379300,2,40,2021-10-25 18:53:18.640577900,1,2691031,"Rua Faleiro, 10 - Rua Faleiro - Brasil",Rua Faleiro,Rio de Janeiro,RJ,-22.882782,-43.2909342,1,1361589,2691032,"Av. Joaquim da Costa Lima, Belford Roxo - RJ, Brazil, ","Av. Joaquim da Costa Lima, Belford Roxo - RJ, Brazil",Rio de Janeiro,RJ,-22.7324246,-43.3641753,2,1361589,0.0165546,20.8507532,20.8341986,-0.00027591,0,18,2,1,0,18.32714597940424,18.32714597940424,0,20.8341986,3166.8,0,3166.799299199118,-0.0007945877985438,175795,326163,1,1,10,3,18.32714597940424,3166.799299199118,6333.6
9808374,1335560,UberX,5,17.5,False,0.0,2,2,UberX,84c5dfa2-603e-48ee-a930-7b29edf11924,2021-10-15 08:45:34.183680200,2021-10-15 08:45:34.220386800,2,41,2021-10-15 08:45:46.155871300,1,2638973,"Servidão Antônio Lourenço, 261 - Servidão Antônio Lourenço - Brasil",Servidão Antônio Lourenço,Blumenau,SC,-27.594607,-48.64623,1,1335560,2638974,"R. José Bonifácio de Souza, 323 - Passa Vinte, Palhoça - SC, 88132-140, Brazil, 323 - Palhoça - Santa Catarina","R. José Bonifácio de Souza, 323 - Passa Vinte, Palhoça - SC, 88132-140, Brazil",Palhoça,SC,-27.6417723,-48.66977039999999,2,1335560,0.0367066,11.9721911,11.9354845,-0.0006117766666666,4,8,0,1,0,5.734504814096646,5.734504814096646,4,11.9354845,1729.65,0,1729.6505500675678,-0.003075417675755,70425,366752,0,1,10,3,5.734504814096646,1729.6505500675678,3459.3
9234757,1262796,Taxi,8,24.5,False,0.0,2,5,Taxi,11c06e9a-4883-47f8-94fd-d1ff566349f1,2021-09-16 14:42:15.735104600,2021-09-16 14:42:15.768071200,2,40,2021-09-16 14:42:26.937614800,1,2493451,"Avenida Santa Catarina, 2660 - Avenida Santa Catarina - Brasil",Avenida Santa Catarina,São Paulo,SP,-23.656596,-46.6548096,1,1262796,2493452,"R. Vieira de Morais, 263 - Campo Belo, São Paulo - SP, 04617-010, Brazil, 263 - São Paulo - São Paulo","R. Vieira de Morais, 263 - Campo Belo, São Paulo - SP, 04617-010, Brazil",São Paulo,SP,-23.6171643,-46.6776544,2,1262796,0.0329666,11.2025102,11.1695436,-0.0005494433333333,3,14,1,0,0,4.963898119062328,0.0,0,11.1695436,1599.89,0,1599.8892943686951,-0.0029514724307983,138507,382819,1,1,9,3,4.963898119062328,1599.8892943686951,1599.89
8712044,1194885,Black,3,41.0,False,0.0,2,4,Black,a8c84c85-d656-4b7d-bf74-01ce83c240dd,2021-08-20 18:20:01.799230000,2021-08-20 18:20:04.526930400,2,40,2021-08-20 18:20:18.642439100,1,2357647,"Rua Brás de Arzão, 125 - Rua Brás de Arzão - Brasil",Rua Brás de Arzão,São Paulo,SP,-23.6283309,-46.6665635,1,1194885,2357648,"R. Dias Viêira, 829 - Jardim Monte Kemel, São Paulo - SP, 05632-091, Brazil, 829","R. Dias Viêira, 829 - Jardim Monte Kemel, São Paulo - SP, 05632-091, Brazil",São Paulo,SP,-23.5983586,-46.7361669,2,1194885,2.7277004,16.8432091,14.1155087,-0.0454616733333333,4,18,2,1,0,7.835623946857656,7.835623946857656,4,14.1155087,1998.39,0,1998.386796268105,-0.1932413813750828,175795,366752,1,1,8,2,7.835623946857656,1998.386796268105,3996.78
9207474,1259337,Comfort,14,9.5,False,0.0,2,9,Comfort,d286bf67-d934-4c70-81f7-8c2a8daa6776,2021-09-15 13:04:21.629202500,2021-09-15 13:04:21.646381000,2,40,2021-09-15 13:04:34.666388500,1,2486533,"Av. Júlio de Castilho, 3540 - Portal do Panamá, Campo Grande - MS, 79103-000, Brazil, 3540 - Campo Grande - Mato Grosso do Sul","Av. Júlio de Castilho, 3540 - Portal do Panamá, Campo Grande - MS, 79103-000, Brazil",Campo Grande,MS,-20.4453995,-54.6620759,1,1259337,2486534,"R. Pres. Delfim Moreira, 759 - Vila Almeida, Campo Grande - MS, 79112-400, Brazil, 759 - Campo Grande - Mato Grosso do Sul","R. Pres. Delfim Moreira, 759 - Vila Almeida, Campo Grande - MS, 79112-400, Brazil",Campo Grande,MS,-20.43626739999999,-54.6548933,2,1259337,0.0171785,13.037186,13.0200075,-0.0002863083333333,2,13,1,0,0,1.2614280216694778,0.0,0,13.0200075,348.78,0,348.7817405642908,-0.0013193924811487,128887,377178,1,1,9,3,1.2614280216694778,348.7817405642908,348.78
9094616,1244699,pop99,4,15.11,True,0.0,3,2,99POP,6a0a9d36-d521-474e-bfc8-c86eeed9f673,2021-09-09 15:44:30.823247900,2021-09-09 15:44:30.855630300,2,41,2021-09-09 15:44:45.317272200,1,2457275,"Epa Supermercados, 2592 - R. Tiradentes, 2592 - Industrial, Contagem - MG, 32230-020, Brasil",Epa Supermercados,Belo Horizonte,MG,-19.9690602,-44.0340054,1,1244699,2457276,"Supermercados BH, 325 - Rua Jose Motta Costa, 325 - Camargos, Belo Horizonte - MG, 30525-390, Brasil",Supermercados BH,Belo Horizonte,MG,-19.935,-44.0208333,2,1244699,0.0323824,14.4940243,14.4616419,-0.0005397066666666,3,15,1,0,0,4.029803256433834,0.0,0,14.4616419,1003.16,0,1003.1566141298108,-0.0022391924944566,129977,382819,1,1,9,3,4.029803256433834,1003.1566141298108,1003.16
